activitysiteid,activitydescription,bookingenddatetime_(month_/_day_/_year)_apr_may,bookingstarttime_apr_may,maxbookees_apr_may,number_booked_apr_may,price_(inr)_apr_may,bookingenddatetime_(month_/_day_/_year)_june,bookingstarttime_june,maxbookees_june,number_booked_june,price_(inr)_june
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,10.0,10.0,999.0,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,10.0,10.0,999.0,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,10.0,10.0,999.0,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,10.0,10.0,999.0,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,10.0,7.0,999.0,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,10.0,7.0,999.0,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,10.0,7.0,999.0,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,10.0,7.0,999.0,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,10.0,7.0,999.0,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,10.0,2.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,10.0,2.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,10.0,2.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,10.0,2.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,10.0,4.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,10.0,4.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,10.0,4.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,10.0,4.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,10.0,5.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,10.0,5.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,10.0,5.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,10.0,5.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,10.0,6.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,10.0,6.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,10.0,6.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,10.0,6.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,10.0,6.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,10.0,6.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,10.0,6.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,10.0,6.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,10.0,7.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,10.0,7.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,10.0,7.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,10.0,7.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,10.0,7.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,10.0,7.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,10.0,7.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,10.0,7.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,10.0,6.0,999.0,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,10.0,6.0,999.0,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,10.0,6.0,999.0,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,10.0,6.0,999.0,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,10.0,7.0,1499.0,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,10.0,7.0,1499.0,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,10.0,7.0,1499.0,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,10.0,7.0,1499.0,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,10.0,9.0,1499.0,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,10.0,9.0,1499.0,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,10.0,9.0,1499.0,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,10.0,9.0,1499.0,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,10.0,10.0,1499.0,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,10.0,10.0,1499.0,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,10.0,10.0,1499.0,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,10.0,10.0,1499.0,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,10.0,10.0,1499.0,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,10.0,10.0,1499.0,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,10.0,10.0,1499.0,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,10.0,10.0,1499.0,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,10.0,7.0,1499.0,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,10.0,7.0,1499.0,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,10.0,7.0,1499.0,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,10.0,7.0,1499.0,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,10.0,6.0,1499.0,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,10.0,6.0,1499.0,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,10.0,6.0,1499.0,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,10.0,6.0,1499.0,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,10.0,6.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,10.0,6.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,10.0,6.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,10.0,6.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,10.0,3.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,10.0,3.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,10.0,3.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,10.0,3.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,10.0,5.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,10.0,5.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,10.0,5.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,10.0,5.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,10.0,8.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,10.0,8.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,10.0,8.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,10.0,8.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,10.0,9.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,10.0,9.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,10.0,9.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,10.0,9.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,10.0,9.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,10.0,9.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,10.0,9.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,10.0,9.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,10.0,9.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,10.0,9.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,10.0,9.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,10.0,9.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,10.0,10.0,1499.0,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,10.0,10.0,1499.0,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,10.0,10.0,1499.0,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,10.0,10.0,1499.0,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,35.0,35.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,35.0,35.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,35.0,35.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,35.0,35.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,35.0,35.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,35.0,35.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,35.0,35.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,35.0,35.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,35.0,34.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,35.0,34.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,35.0,34.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,35.0,34.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,35.0,33.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,35.0,33.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,35.0,33.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,35.0,33.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,35.0,35.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,35.0,35.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,35.0,35.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,35.0,35.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-10,18:00:00,35.0,35.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-10,18:00:00,35.0,35.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-10,18:00:00,35.0,35.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-10,18:00:00,35.0,35.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-17,18:00:00,35.0,32.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-17,18:00:00,35.0,32.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-17,18:00:00,35.0,32.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-17,18:00:00,35.0,32.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-24,18:00:00,35.0,33.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-24,18:00:00,35.0,33.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-24,18:00:00,35.0,33.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-24,18:00:00,35.0,33.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-31,18:00:00,35.0,27.0,999.0,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-31,18:00:00,35.0,27.0,999.0,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-31,18:00:00,35.0,27.0,999.0,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-31,18:00:00,35.0,27.0,999.0,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-06,11:00:00,35.0,31.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-06,11:00:00,35.0,31.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-06,11:00:00,35.0,31.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-06,11:00:00,35.0,31.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-06,11:00:00,35.0,31.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-13,11:00:00,35.0,28.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-13,11:00:00,35.0,28.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-13,11:00:00,35.0,28.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-13,11:00:00,35.0,28.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-13,11:00:00,35.0,28.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-20,11:00:00,35.0,34.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-20,11:00:00,35.0,34.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-20,11:00:00,35.0,34.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-20,11:00:00,35.0,34.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-20,11:00:00,35.0,34.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-27,11:00:00,35.0,35.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-27,11:00:00,35.0,35.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-27,11:00:00,35.0,35.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-27,11:00:00,35.0,35.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-27,11:00:00,35.0,35.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-04,11:00:00,35.0,33.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-04,11:00:00,35.0,33.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-04,11:00:00,35.0,33.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-04,11:00:00,35.0,33.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-04,11:00:00,35.0,33.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-11,11:00:00,35.0,29.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-11,11:00:00,35.0,29.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-11,11:00:00,35.0,29.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-11,11:00:00,35.0,29.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-11,11:00:00,35.0,29.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-18,11:00:00,35.0,28.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-18,11:00:00,35.0,28.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-18,11:00:00,35.0,28.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-18,11:00:00,35.0,28.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-18,11:00:00,35.0,28.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-25,11:00:00,35.0,33.0,999.0,2018-06-01,11:00:00,35.0,30.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-25,11:00:00,35.0,33.0,999.0,2018-06-08,11:00:00,35.0,27.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-25,11:00:00,35.0,33.0,999.0,2018-06-15,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-25,11:00:00,35.0,33.0,999.0,2018-06-22,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-25,11:00:00,35.0,33.0,999.0,2018-06-29,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-02,11:00:00,35.0,13.0,999.0,2018-06-04,11:00:00,35.0,35.0,999.0
BRP,Aquafit 11am - 12,2018-04-02,11:00:00,35.0,13.0,999.0,2018-06-11,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-02,11:00:00,35.0,13.0,999.0,2018-06-18,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11am - 12,2018-04-02,11:00:00,35.0,13.0,999.0,2018-06-25,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-09,11:00:00,35.0,37.0,999.0,2018-06-04,11:00:00,35.0,35.0,999.0
BRP,Aquafit 11am - 12,2018-04-09,11:00:00,35.0,37.0,999.0,2018-06-11,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-09,11:00:00,35.0,37.0,999.0,2018-06-18,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11am - 12,2018-04-09,11:00:00,35.0,37.0,999.0,2018-06-25,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-16,11:00:00,35.0,35.0,999.0,2018-06-04,11:00:00,35.0,35.0,999.0
BRP,Aquafit 11am - 12,2018-04-16,11:00:00,35.0,35.0,999.0,2018-06-11,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-16,11:00:00,35.0,35.0,999.0,2018-06-18,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11am - 12,2018-04-16,11:00:00,35.0,35.0,999.0,2018-06-25,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-23,11:00:00,35.0,35.0,999.0,2018-06-04,11:00:00,35.0,35.0,999.0
BRP,Aquafit 11am - 12,2018-04-23,11:00:00,35.0,35.0,999.0,2018-06-11,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-23,11:00:00,35.0,35.0,999.0,2018-06-18,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11am - 12,2018-04-23,11:00:00,35.0,35.0,999.0,2018-06-25,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-30,11:00:00,35.0,35.0,999.0,2018-06-04,11:00:00,35.0,35.0,999.0
BRP,Aquafit 11am - 12,2018-04-30,11:00:00,35.0,35.0,999.0,2018-06-11,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-04-30,11:00:00,35.0,35.0,999.0,2018-06-18,11:00:00,35.0,34.0,999.0
BRP,Aquafit 11am - 12,2018-04-30,11:00:00,35.0,35.0,999.0,2018-06-25,11:00:00,35.0,32.0,999.0
BRP,Aquafit 11am - 12,2018-05-07,11:00:00,35.0,27.0,999.0,2018-06-04,11:00:00,35.0,35.0,999.0
BRP,Aquafit 11am - 12,2018-05-07,11:00:00,35.0,27.0,999.0,2018-06-11,11:00:00,35.0,32.0,999.0
