activitysiteid,activitydescription,bookingenddatetime_(month_/_day_/_year)_apr_may,bookingstarttime_apr_may,maxbookees_apr_may,number_booked_apr_may,price_(inr)_apr_may,bookingenddatetime_(month_/_day_/_year)_june,bookingstarttime_june,maxbookees_june,number_booked_june,price_(inr)_june
BRP,Aqua Fit 2.45 -3.45pm,2018-04-25,14:45:00,0.23967323695126896,0.7852431044674045,-1.1027427058442694,2018-06-06,14:45:00,35.0,16.0,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-02,14:45:00,0.23967323695126896,1.1036838594090645,-1.1027427058442694,2018-06-06,14:45:00,35.0,16.0,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-09,14:45:00,0.23967323695126896,0.9975369410951779,-1.1027427058442694,2018-06-06,14:45:00,35.0,16.0,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-16,14:45:00,0.23967323695126896,-0.17007916035757573,-1.1027427058442694,2018-06-06,14:45:00,35.0,16.0,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-23,14:45:00,0.23967323695126896,0.25450851289797105,-1.1027427058442694,2018-06-06,14:45:00,35.0,16.0,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-30,14:45:00,0.23967323695126896,0.5729492678396312,-1.1027427058442694,2018-06-06,14:45:00,35.0,16.0,999.0
BRP,Aqua Tots 10 -10.30am,2018-04-07,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-07,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-07,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-07,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-07,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-14,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-14,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-14,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-14,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-14,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-21,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-21,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-21,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-21,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-21,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-28,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-28,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-28,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-28,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-28,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-05,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-05,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-05,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-05,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-05,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-12,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-12,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-12,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-12,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-12,10:00:00,-1.4733587256149967,-0.9131075885547826,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,-1.4733587256149967,-0.8069606702408959,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-02,10:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-09,10:00:00,10.0,8.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-16,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-23,10:00:00,10.0,10.0,1499.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-30,10:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,-1.4733587256149967,-1.6561360167519894,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,-1.4733587256149967,-1.6561360167519894,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,-1.4733587256149967,-1.6561360167519894,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,-1.4733587256149967,-1.6561360167519894,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,-1.4733587256149967,-1.443842180124216,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,-1.4733587256149967,-1.443842180124216,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,-1.4733587256149967,-1.443842180124216,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,-1.4733587256149967,-1.443842180124216,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,-1.4733587256149967,-1.3376952618103293,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,-1.4733587256149967,-1.3376952618103293,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,-1.4733587256149967,-1.3376952618103293,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,-1.4733587256149967,-1.3376952618103293,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,-1.4733587256149967,-1.125401425182556,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-06,11:00:00,10.0,3.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-13,11:00:00,10.0,6.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-20,11:00:00,10.0,7.0,1499.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,-1.4733587256149967,-1.2315483434964427,-1.1027427058442694,2018-06-27,11:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,-1.4733587256149967,-1.125401425182556,-0.4735507528892643,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-04,10:00:00,10.0,5.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-11,10:00:00,10.0,9.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-18,10:00:00,10.0,7.0,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-25,10:00:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,-1.4733587256149967,-1.2315483434964427,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,-1.4733587256149967,-1.5499890984381026,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,-1.4733587256149967,-1.5499890984381026,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,-1.4733587256149967,-1.5499890984381026,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,-1.4733587256149967,-1.5499890984381026,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,-1.4733587256149967,-1.3376952618103293,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,-1.4733587256149967,-1.3376952618103293,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,-1.4733587256149967,-1.3376952618103293,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,-1.4733587256149967,-1.3376952618103293,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,-1.4733587256149967,-1.0192545068686694,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,-1.4733587256149967,-1.0192545068686694,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,-1.4733587256149967,-1.0192545068686694,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,-1.4733587256149967,-1.0192545068686694,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,-1.4733587256149967,-0.9131075885547826,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-06,10:30:00,10.0,5.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-13,10:30:00,10.0,6.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-20,10:30:00,10.0,3.0,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,-1.4733587256149967,-0.8069606702408959,-0.4735507528892643,2018-06-27,10:30:00,10.0,5.0,1499.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,0.23967323695126896,1.7405653692923848,-1.1027427058442694,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,0.23967323695126896,1.7405653692923848,-1.1027427058442694,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,0.23967323695126896,1.7405653692923848,-1.1027427058442694,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,0.23967323695126896,1.7405653692923848,-1.1027427058442694,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,0.23967323695126896,1.634418450978498,-1.1027427058442694,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,0.23967323695126896,1.634418450978498,-1.1027427058442694,2018-06-14,18:00:00,35.0,33.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,0.23967323695126896,1.634418450978498,-1.1027427058442694,2018-06-21,18:00:00,35.0,34.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,0.23967323695126896,1.634418450978498,-1.1027427058442694,2018-06-28,18:00:00,35.0,31.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-07,18:00:00,35.0,32.0,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,0.23967323695126896,1.8467122876062714,-1.1027427058442694,2018-06-14,18:00:00,35.0,33.0,999.0
